status;finalidade;tipo;dormitorios;quartos;cidade;cep;endereco;numero;complemento;bairro;estado;metragem;areaterreno;area_total;area_util;garagem;idade;condominio;valorvenda;iptu;promocao;dataregistro;condominiofechado;zoneamento;ImovelEntregue;datacadastro;dataupdate;Andar;valor_total
Disponível;Residencial;Sobrado;3;2;Curitiba;82130230;Rua Aldo Pinheiro;90;casa 33;Abranches;PR;143.31;123.99;143.31;143.31;2;9.0;Soul residencial;748000.0;1189.49;N;2023-09-27T00:10:26.800;S;zr2;0;2023-06-20T12:11:19.327;;0;749708.69
Disponível;Residencial;Sobrado;3;2;Curitiba;82820270;Rua Napoleão Bonaparte;640;Sob. 04;Bairro Alto;PR;120.0;120.66;120.0;91.61;2;11.0;Lomas de Cordoba;750000.0;830.22;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-09-19T13:00:27.853;;0;700830.22
Disponível;Residencial;Sobrado;3;2;Curitiba;82410240;Rua São Carlos;541;Sobrado com terreno privativo.;Santa Felicidade;PR;155.0;180.0;155.0;155.0;1;6.0;;550000.0;680.0;N;2023-09-27T00:10:26.800;S;zr2;0;2023-06-21T14:09:45.287;;0;550680.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82630160;Estrada Das Olarias;230;SB 1 - Esquina;Atuba;PR;127.67;224.68;127.67;127.67;2;5.0;Residencial Capri;580000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR;0;2023-07-31T10:43:18.203;;0;580050.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81220370;Rua Íris Antônio Campos;369;Casa 51;Campo Comprido;PR;109.84;159.78;109.84;109.84;2;2.0;Condomínio Belle Ville;690000.0;527.14;N;2023-09-27T00:10:26.800;S;ZR2.1 - ZO;0;2023-08-09T13:15:38.097;;0;691027.14
Disponível;Residencial;Sobrado;3;2;Curitiba;82200050;Rua Luiz Antônio Biazzetto;207;Sobrado 09;São Lourenço;PR;208.88;0.0;208.88;165.74;2;23.0;Residencial San Lorenzi;780000.0;2118.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-09-06T11:07:10.807;;0;782818.0
Disponível;Residencial;Sobrado;4;3;Curitiba;81520290;Rua João Carlos De Souza Castro;358;SOBRADO 29;Guabirotuba;PR;183.94;210.66;183.94;183.94;4;14.0;Terra Alta;1550000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR;0;2023-09-15T13:10:14.567;;0;1550800.0
Disponível;Residencial;Casa;3;2;Curitiba;82710230;Rua João Scucato;101;;Cachoeira;PR;454.0;978.5;454.0;454.0;10;22.0;;1950000.0;1943.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2022-12-01T09:34:23.170;;0;1951943.0
Disponível;Comercial/Residencial;Terreno;6;6;Curitiba;82980140;Rua Doutor José Alexandre De Moura Negrini;91;CASA;Cajuru;PR;260.0;456.0;260.0;260.0;0;32.0;;649000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR 2;0;2023-01-11T11:04:45.640;;0;649000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82130230;Rua Aldo Pinheiro;90;casa 05;Abranches;PR;108.11;139.93;108.11;108.11;2;6.0;Soul residencial;660000.0;1240.0;N;2023-09-27T00:10:26.800;S;zr2;0;2023-05-04T12:56:31.113;;0;661759.2
Disponível;Residencial;Sobrado;3;2;Curitiba;82630600;Rua Maria Teixeira De Mello;239;Sobrado 09;Santa Cândida;PR;93.92;95.76;93.92;93.92;2;8.0;Residencial Los Angeles;459000.0;850.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-07-17T09:22:35.087;;0;460200.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Sobrado 03;Vila Izabel;PR;167.59;149.28;167.59;167.59;2;1.0;Condomínio Residencial Interlakes;1250000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2023-06-21T09:40:00.353;;0;1250100.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Sobrado 4;Vila Izabel;PR;213.8;186.13;213.8;213.8;2;1.0;Condomínio Residencial Interlaks;1650000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2022-07-26T15:25:52.240;;0;1650100.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82630490;Estrada De Santa Cândida;221;Sobrado 08;Santa Cândida;PR;79.58;128.43;79.58;79.58;2;25.0;Conjunto Residencial Isabela 2;415000.0;500.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-08-28T08:51:09.610;;0;394800.0
Disponível;Residencial;Sobrado;4;2;Curitiba;80045290;Rua Antonio Mion;77;DESOCUPADO;Alto Da Rua Xv;PR;305.42;306.63;305.42;305.42;5;10.0;;1900000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-09-15T15:35:26.763;;0;1900000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82030272;Rua Anair Balla;33;Sobrado 2;Santa Felicidade;PR;132.58;99.45;132.58;132.58;2;18.0;;590000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-21T13:16:42.887;;0;590000.0
Disponível;Residencial;Casa;3;2;Curitiba;82710230;Rua João Scucato;85;;Cachoeira;PR;396.13;967.1;396.13;396.13;10;22.0;;1950000.0;4561.1;N;2023-09-27T00:10:26.800;N;ZR2;0;2022-12-01T09:36:41.897;;0;1954561.1
Disponível;Residencial;Sobrado;3;2;Curitiba;80510342;Rua Desembargador Vieira Cavalcanti;822;sobrado 01 *Esquina*;Mercês;PR;119.2;87.21;119.2;133.0;2;20.0;Conjunto Residencial Ziny Algauer;710000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-09-21T14:48:25.110;;0;710000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81312010;Rua Maurício Miguel Nasser Abrão;313;Casa 02;Cidade Industrial;PR;220.0;225.0;220.0;220.0;4;13.0;;1070000.0;0.0;N;2023-09-27T00:10:26.800;N;ZONA DE US;0;2023-07-03T11:09:56.427;;0;1070000.0
Disponível;Comercial/Residencial;Casa;5;4;Curitiba;80220070;Rua Nunes Machado;2175;;Água Verde;PR;449.0;746.32;449.0;449.0;6;23.0;;1250000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-07-07T11:40:57.937;;0;1250000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81510040;Rua Governador Jorge Lacerda;167;SOBRADO 2;Guabirotuba;PR;168.0;155.69;168.0;168.0;5;13.0;;650000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-03-24T16:45:01.167;;0;650000.0
Disponível;Residencial;Sobrado;4;0;Curitiba;80040250;Rua Professor Duílio Aníbal Calderari;99;Casa 02;Hugo Lange;PR;243.66;243.0;243.66;243.66;4;20.0;Residencial Caiobá;1200000.0;3579.19;N;2023-09-27T00:10:26.800;S;ZR3;0;2023-07-12T16:05:42.547;;0;1203579.19
Disponível;Residencial;Sobrado;3;0;Curitiba;80620360;Rua João Antônio Xavier;39;Sobrado 1;Água Verde;PR;198.56;159.74;198.56;198.56;2;2.0;MONTE CARLO;1090000.0;0.0;N;2023-09-27T00:10:26.800;S;Zr 3;0;2023-04-24T12:52:40.640;;0;1090100.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81830120;Rua Santo Bozzi;705;Sob. 02;Xaxim;PR;126.0;108.28;126.0;126.0;2;10.0;Residencial Nova Era;500000.0;646.89;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-07-03T10:35:03.130;;0;500696.89
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Sobrado 2;Vila Izabel;PR;167.59;149.13;167.59;157.59;2;1.0;Condomínio Residencial Interlakes;1250000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2023-06-21T09:39:13.593;;0;1250100.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81670070;Rua Isaias Regis de Miranda;2627;Sobrado 3;Hauer;PR;111.46;1540.0;111.46;111.46;1;41.0;CONJUNTO MAMORE;540000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2022-12-06T11:16:17.427;;0;540080.0
Vendido;Residencial;Sobrado;4;2;Curitiba;82200050;Rua Luiz Antônio Biazzetto;207;Desocupado - Sobrado 12;São Lourenço;PR;201.89;153.5;201.89;201.89;4;25.0;San Lorenzi;860000.0;2004.76;N;2023-09-27T00:10:26.800;S;ZR2;0;2022-11-17T09:28:22.243;;0;862804.76
Disponível;Residencial;Sobrado;3;2;Curitiba;80820630;Rua Deputado Rivadávia Vargas;200;22;Vista Alegre;PR;120.0;150.0;120.0;102.0;1;19.0;Residencial Solar das Araucarias;490000.0;65.0;N;2023-09-27T00:10:26.800;S;zr2;0;2023-09-20T10:40:19.190;;0;490515.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82510240;Rua Vereador Constante Pinto;316;Sobrado B;Bacacheri;PR;183.28;121.15;183.28;183.28;3;14.0;Conj Residencial Lady Laura;973000.0;2191.32;N;2023-09-27T00:10:26.800;S;0;0;2023-09-22T09:40:46.387;;0;975191.32
Disponível;Residencial;Sobrado;3;2;Curitiba;81810300;Rua Desembargador João Antônio De Barros Júnior;394;CASA 3;Xaxim;PR;97.84;111.0;97.84;97.84;2;14.0;RESIDENCIAL FLORATA;370000.0;177.0;N;2023-09-27T00:10:26.800;S;ZR1;0;2023-09-12T14:18:55.623;;0;370177.0
Disponível;Residencial;Sobrado;0;0;Curitiba;82840200;Rua Rio Araguari;1345;;Bairro Alto;PR;150.0;200.0;150.0;150.0;3;38.0;;485000.0;300.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-09-19T14:19:30.587;;0;485300.01
Disponível;Residencial;Sobrado;3;2;Curitiba;82840200;Rua Rio Araguari;1905;Residência 4;Bairro Alto;PR;94.69;119.55;94.69;94.69;1;0.0;Araguari;475000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-08-30T17:09:33.167;;0;475000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81020680;Rua Luiz Amora;305;SOBRADO 10;Capão Raso;PR;79.0;1.07;79.0;79.0;2;19.0;Residêncial Luiz Amora I;410000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR 4;0;2023-09-12T12:00:42.003;;0;410030.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81630230;Rua São Bento;1764;5;Hauer;PR;175.0;147.0;175.0;175.0;3;8.0;Villagio Davino e Davina;699000.0;0.0;N;2023-09-27T00:10:26.800;S;2;0;2023-06-22T16:27:54.567;;0;699100.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82840340;Rua Rio Mucuri;141;SOBRADOS ;Bairro Alto;PR;124.0;0.0;124.0;100.0;2;1.0;The One Residencial;545000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR3;0;2023-06-27T12:02:13.023;;0;545000.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Casa 02;Vila Izabel;PR;167.59;149.13;167.59;157.59;2;1.0;Condomínio Residêncial Interlakes;1350000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2022-07-26T15:27:32.050;;0;1350000.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Casa 03;Vila Izabel;PR;167.59;149.28;167.59;167.59;2;1.0;Condomínio Residêncial Interlakes;1350000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2022-07-26T15:20:41.300;;0;1350000.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Casa 04;Vila Izabel;PR;213.8;186.13;213.8;213.8;2;1.0;Condomínio Residêncial Interlakes;1650000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR4;0;2022-07-26T15:25:29.430;;0;1650000.0
Disponível;Residencial;Casa;5;0;Curitiba;81940320;Rua Vereador Ângelo Burbello;2591;Casa 7;Umbará;PR;386.0;361.46;386.0;386.0;4;12.0;Villagio Castel Del Monte 2;2460000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR2;0;2022-08-01T16:49:36.340;;0;2460650.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82410440;Rua Irene Túlio;341;numero 3;Santa Felicidade;PR;203.36;133.86;203.36;203.36;0;12.0;Residencial Flor de Ipê;830000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR 2;0;2023-08-14T13:43:13.723;;0;830000.0
Disponível;Residencial;Casa;3;2;Curitiba;82720342;Rua Irma Schreiner Maran;475;casa 132;Santa Cândida;PR;211.72;119.52;211.72;211.72;3;0.0;PAYSAGE VIVENDAS DO BOSQUE;1350000.0;315.85;N;2023-09-27T00:10:26.800;S;zr2;0;2023-07-01T12:21:59.200;;0;1350769.54
Disponível;Residencial;Casa;3;2;Curitiba;82640320;Rua José Serrato;730;SOBRADO 1;Santa Cândida;PR;130.12;164.8;130.12;130.12;3;7.0;Condominio Fonte Nova2016;690000.0;1200.54;N;2023-09-27T00:10:26.800;S;ZR;0;2023-09-12T14:33:28.513;;0;656700.54
Disponível;Residencial;Casa;4;0;Curitiba;81560360;Rua Augusto Zibarth;1081;Residência 19;Uberaba;PR;303.61;455.44;303.61;303.61;4;14.0;Condomínio Residencial Boulevard;2700000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR;0;2023-08-30T11:44:25.493;;0;2700000.0
Disponível;Comercial/Residencial;Triplex;4;2;Curitiba;82950320;Rua Juvenal Dias Garcez;40;;Cajuru;PR;240.0;300.0;240.0;240.0;0;0.0;;690000.0;590.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-23T12:53:07.987;;0;690590.0
Disponível;Residencial;Casa;2;2;Curitiba;81460366;Rua Inácio Wolski;501;Sobrado 02;Cidade Industrial;PR;71.2;80.0;71.2;71.2;1;12.0;Cond. Montes Claros;280000.0;0.0;N;2023-09-27T00:10:26.800;S;SEHIS;0;2023-09-18T11:31:54.177;;0;280000.0
Disponível;Residencial;Casa;3;3;Curitiba;82640010;Rua Theodoro Makiolka;1720;CASA 19;Santa Cândida;PR;168.01;142.9;168.01;168.01;3;10.0;Green Park;750000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR;0;2023-07-07T15:25:12.627;;0;750200.0
Disponível;Residencial;Casa;3;0;Curitiba;80620360;Rua João Antônio Xavier;39;Casa 1.;Água Verde;PR;198.65;141.59;198.65;198.65;2;4.0;MONTE CARLO;1090000.0;0.0;N;2023-09-27T00:10:26.800;S;ZR3.;0;2022-09-16T16:58:46.597;;0;1090100.0
Disponível;Residencial;Casa;2;2;Curitiba;82015080;Rua Nicolau José Gravina;1515;Cs 04;Santa Felicidade;PR;32.39;60.61;32.39;29.83;1;13.0;Barigui Park Residence;290000.0;394.94;N;2023-09-27T00:10:26.800;S;ZR2;0;2023-07-28T11:50:31.737;;0;290394.94
Disponível;Residencial;Sobrado;3;2;Curitiba;81870210;Rua João Lemos Dos Santos;421;Sobrado 1;Pinheirinho;PR;110.78;144.25;110.78;110.78;2;11.0;;457000.0;600.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-26T10:05:45.233;;0;457600.0
Disponível;Residencial;Sobrado;4;3;Curitiba;81170020;Rua Ildefonso Correia Fontana;122;;Cidade Industrial;PR;300.0;200.0;300.0;300.0;2;46.0;OSWALDO CRUZ I;539000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-04-27T14:21:01.607;;0;539000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82520570;Rua Coronel Francisco De Paula Moura Brito;458;Sobr. 4;Bacacheri;PR;193.66;1.0;193.66;193.66;2;0.0;;830000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-09-11T22:07:11.043;;0;830000.0
Disponível;Residencial;Sobrado;5;4;Curitiba;82840190;Rua Joaquim Da Costa Ribeiro;2028;sobrado 6;Bairro Alto;PR;150.0;132.0;150.0;150.0;2;24.0;Condomínio Bairro Alto;430000.0;927.7;N;2023-09-27T00:10:26.800;N;zr2;0;2023-09-11T13:34:14.997;;0;390927.7
Disponível;Residencial;Sobrado;3;2;Curitiba;82810180;Rua Raul Caron;142;SOBRADO 2;Capão Da Imbuia;PR;127.46;96.05;127.46;127.46;2;30.0;;698000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-07-01T09:27:54.837;;0;698000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82630080;Rua João Fernandes França;39;;Atuba;PR;220.0;367.0;220.0;220.0;8;24.0;;890000.0;0.0;N;2023-09-27T00:10:26.800;N;zr2;0;2023-05-23T09:01:09.653;;0;890000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82810170;Rua Hayton Da Silva Pereira;170;Sobrado 01;Capão Da Imbuia;PR;166.47;185.0;166.47;166.47;2;25.0;;640000.0;1310.71;N;2023-09-27T00:10:26.800;N;ZR4;0;2023-06-05T15:27:11.997;;0;641310.71
Disponível;Residencial;Sobrado;3;2;Curitiba;82840230;Rua Germano Beckert;582;;Bairro Alto;PR;82.0;180.0;82.0;180.0;0;15.0;;590000.0;850.0;N;2023-09-27T00:10:26.800;N;zr3;0;2023-06-22T11:31:08.747;;0;590850.0
Disponível;Residencial;Sobrado;4;3;Curitiba;81570070;Rua Antônio Brandalize;105;;Uberaba;PR;220.0;454.3;220.0;220.0;0;22.0;;495000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-2;0;2023-08-07T12:18:17.203;;0;495000.0
Disponível;Residencial;Sobrado;4;4;Curitiba;81570270;Rua Francisco Timóteo De Simas;534;;Uberaba;PR;327.0;420.0;327.0;327.0;3;33.0;;790000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-07-12T16:21:56.620;;0;790000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82860572;Rua Antônio Rodrigues Da Rocha;56;Sobrado 02 - B;Atuba;PR;109.62;180.0;109.62;109.62;2;10.0;;485000.0;489.0;N;2023-09-27T00:10:26.800;N;ZUD;0;2022-05-23T17:29:34.690;;0;485489.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82640000;Rua João Gbur;320;;Boa Vista;PR;97.81;168.75;97.81;97.81;6;44.0;;750000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-06-06T10:46:46.387;;0;750000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82630040;Rua Odete Laura Foggiato;1035;Sobrado 03 ;Atuba;PR;170.06;127.63;170.06;170.06;2;15.0;Dakar III;780000.0;0.0;N;2023-09-27T00:10:26.800;N;zud;0;2023-06-22T09:41:17.830;;0;780000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82560305;Rua  Professora Maria Balbina Costa Dias;263;sobrado 02;Boa Vista;PR;82.02;93.0;82.02;82.02;1;25.0;Sol Nascente;530000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-06-07T17:51:05.667;;0;530000.0
Disponível;Comercial/Residencial;Sobrado;3;2;Curitiba;81920620;Rua Ourizona;3057;SOB 02;Sítio Cercado;PR;150.0;79.72;150.0;150.0;2;6.0;;499000.0;895.29;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-09-03T19:18:22.517;;0;499895.29
Disponível;Residencial;Sobrado;3;2;Curitiba;82810270;Rua Carlos Coelho Júnior;75;sob 02;Capão Da Imbuia;PR;146.62;286.0;146.62;116.62;3;23.0;;650000.0;0.0;N;2023-09-27T00:10:26.800;N;zr3;0;2023-09-21T14:47:41.067;;0;650000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82650070;Rua Coronel Ary Pinho;482;sob 02;Boa Vista;PR;189.1;180.0;189.1;189.1;3;12.0;;749000.0;1516.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-07-31T17:51:10.817;;0;750516.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81670110;Rua Major Theolindo Ferreira Ribas;2516;CASA 2;Boqueirão;PR;240.0;0.0;240.0;240.0;2;11.0;Residencial Recanto do Sabiá;890000.0;0.0;N;2023-09-27T00:10:26.800;N;zr2;0;2023-05-10T11:59:31.473;;0;890000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81490295;Rua Domingos Bueno Do Amaral;79;casa 01;Campo De Santana;PR;81.41;0.0;81.41;81.41;2;0.0;;260000.0;500.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-09-05T09:36:45.347;;0;247500.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81825134;Rua Ângelo Nichele;25;Sobrado 01;Pinheirinho;PR;120.0;120.0;120.0;120.0;3;2.0;;499900.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-07-17T14:31:51.817;;0;499900.0
Reservada;Residencial;Sobrado;3;3;Curitiba;81925186;Rua Denise Maria Carneiro De Oliveira;247;sobrado 02;Sítio Cercado;PR;80.4;80.0;80.4;80.4;1;0.0;;350000.0;0.0;N;2023-09-27T00:10:26.800;N;z;0;2023-09-05T17:23:16.687;;0;350000.0
Reservada;Residencial;Sobrado;3;2;Curitiba;81030230;Rua Amaro De Santa Rita;490;;Fanny;PR;207.5;240.0;207.5;158.2;4;38.0;;850000.0;1810.36;N;2023-09-27T00:10:26.800;N;ZT-LV;0;2023-09-01T17:23:15.973;;0;851810.36
Disponível;Residencial;Sobrado;3;3;Curitiba;81770310;Rua Laranjeiras Do Sul;423;;Alto Boqueirão;PR;67.76;0.0;67.76;67.76;1;3.0;CONDOMINIO LARANJEIRAS;340000.0;711.96;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-14T11:00:30.240;;0;340711.96
Disponível;Residencial;Sobrado;3;2;Curitiba;82810494;Rua Lucélia Andrade Alves;79;sobrado;Capão Da Imbuia;PR;200.0;240.0;200.0;200.0;2;15.0;;450000.0;0.0;N;2023-09-27T00:10:26.800;N;zr3;0;2023-09-25T16:13:57.477;;0;450000.0
Disponível;Comercial/Residencial;Sobrado;3;2;Curitiba;82800230;Rua Francisco Mota Machado;495;;Capão Da Imbuia;PR;220.0;234.0;220.0;220.0;4;0.0;Conjunto Residencial Nipolar;790000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-01T14:45:36.740;;0;790000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81750090;Rua A;36;SOB  RUA A;Boqueirão;PR;97.0;80.0;97.0;97.0;1;35.0;CONJUNTO RESIDENCIAL ACUCENA;285000.0;806.8;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-05-11T14:41:57.807;;0;285806.8
Disponível;Residencial;Sobrado;2;2;Curitiba;81280047;Travessa Paulo Grein;52;;Cidade Industrial;PR;100.0;100.53;100.0;100.0;0;16.0;;199000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-07-04T14:57:55.007;;0;199000.0
Disponível;Residencial;Sobrado;2;2;Curitiba;81460355;Rua Epaminondas Ribeiro;321;;Cidade Industrial;PR;67.67;80.0;67.67;67.6;1;0.0;;250000.0;0.0;N;2023-09-27T00:10:26.800;N;Z;0;2023-09-25T11:15:17.853;;0;250000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81910410;Rua Plutão;153;Sobrado 02;Sítio Cercado;PR;95.35;100.0;95.35;95.35;2;2.0;;430000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-08-21T14:43:57.777;;0;430000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81570340;Rua Simão Brante;1288;Sobrado  2 ;Uberaba;PR;115.88;115.88;115.88;115.88;2;1.0;;670000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-2;0;2023-08-15T12:26:12.027;;0;670000.0
Disponível;Comercial/Residencial;Sobrado;4;2;Curitiba;81315000;Rua Pedro Gusso;4175;;Cidade Industrial;PR;352.82;240.0;352.82;352.82;3;44.0;;830000.0;0.0;N;2023-09-27T00:10:26.800;N;zr2;0;2023-08-28T11:01:37.597;;0;830000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81320230;Rua Bruno Alfredo Schindler;50;Sobrado 1;Fazendinha;PR;135.08;276.0;135.08;135.08;2;18.0;;695000.0;0.0;N;2023-09-27T00:10:26.800;N;Zr;0;2023-09-26T14:03:13.987;;0;695000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81460336;Rua Rivadávia De Macedo Júnior;121;sobrado 2;Cidade Industrial;PR;80.0;80.0;80.0;80.0;1;11.0;;280000.0;393.5;N;2023-09-27T00:10:26.800;N;ZR;0;2023-07-31T10:49:18.177;;0;280393.5
Disponível;Residencial;Sobrado;3;2;Curitiba;82820130;Rua Pedro Eloy De Souza;1471;Sobrado  04;Bairro Alto;PR;152.67;121.49;152.67;152.67;0;11.0;Residencial Morada do Sol;730000.0;1054.72;N;2023-09-27T00:10:26.800;N;ZR;0;2022-10-14T15:22:58.853;;0;731054.72
Disponível;Residencial;Sobrado;3;2;Curitiba;81050170;Rua João Bonat;1017;sobrado 5;Novo Mundo;PR;127.0;0.0;127.0;127.0;1;20.0;Cozumel;650000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-31T15:01:11.820;;0;650150.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82860572;Rua Antônio Rodrigues Da Rocha;114;;Atuba;PR;128.5;0.0;128.5;128.5;2;1.0;;570000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-04-08T09:21:16.953;;0;570000.0
Disponível;Residencial;Sobrado;4;2;Curitiba;82840190;Rua Joaquim Da Costa Ribeiro;651;sobrado 8;Bairro Alto;PR;190.0;0.0;190.0;190.0;3;1.0;;1200000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-06-06T12:24:53.110;;0;1200000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82560280;Rua Valdomiro Silveira;1108;SOBRADO 01;Boa Vista;PR;117.8;102.0;117.8;110.0;1;29.0;;478000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-21T17:48:37.593;;0;478000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81850120;Rua Odir Susin;20;Sobrado 01;Alto Boqueirão;PR;100.0;100.0;100.0;100.0;1;1.0;;398000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-09-26T12:58:47.007;;0;398000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81330320;Rua General Potiguara;2266;;Fazendinha;PR;81.46;105.95;81.46;81.46;2;40.0;Conjunto Residencial Afonso Hauer XI;480000.0;300.0;N;2023-09-27T00:10:26.800;N;0;0;2023-03-15T17:48:12.943;;0;480300.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81030330;Rua Padre Manuel Da Nóbrega;1033;sob01;Fanny;PR;119.28;109.2;119.28;119.28;3;11.0;RES GARDEN;549000.0;0.0;N;2023-09-27T00:10:26.800;N;zr2;0;2023-05-03T16:30:22.853;;0;549000.0
Disponível;Residencial;Sobrado;2;2;Curitiba;81470170;Travessa Aramis Milarch;185;SOBRADO 2 ;Tatuquara;PR;46.6;60.0;46.6;46.6;2;10.0;;190000.0;178.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-06-12T10:56:01.047;;0;190178.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82630000;Rua Máximo João Kopp;91;CASA 01;Santa Cândida;PR;111.0;85.75;111.0;72.0;1;29.0;;520000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-07-18T11:10:08.690;;0;520000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;81770700;Rua Joaquim Ribeiro De Camargo;50;;Alto Boqueirão;PR;170.0;144.0;170.0;170.0;5;38.0;NÚCLEO HABITACIONAL EUCALIPTOS;365000.0;137.28;N;2023-09-27T00:10:26.800;N;ZR2;0;2022-12-13T16:11:35.247;;0;365137.28
